01/01/22,00:00:00,47.00
01/01/22,00:05:00,41.00
01/01/22,00:10:00,27.00
01/01/22,00:15:00,19.00
01/01/22,00:20:00,28.00
01/01/22,00:25:00,37.00
01/01/22,00:30:00,52.00
01/01/22,00:35:00,39.00
01/01/22,00:40:00,52.00
01/01/22,00:45:00,13.00
01/01/22,00:50:00,39.00
01/01/22,00:55:00,18.00
01/01/22,01:00:00,55.00
01/01/22,01:05:00,68.00
01/01/22,01:10:00,10.00
01/01/22,01:15:00,21.00
01/01/22,01:20:00,41.00
01/01/22,01:25:00,65.00
01/01/22,01:30:00,35.00
01/01/22,01:35:00,61.00
01/01/22,01:40:00,16.00
01/01/22,01:45:00,25.00
01/01/22,01:50:00,28.00
01/01/22,01:55:00,77.00
01/01/22,02:00:00,32.00
01/01/22,02:05:00,-9.00
01/01/22,02:10:00,38.00
01/01/22,02:15:00,17.00
01/01/22,02:20:00,9.00
01/01/22,02:25:00,44.00
01/01/22,02:30:00,38.00
01/01/22,02:35:00,14.00
01/01/22,02:40:00,9.00
01/01/22,02:45:00,2.00
01/01/22,02:50:00,-0.00
01/01/22,02:55:00,27.00
01/01/22,03:00:00,-4.00
01/01/22,03:05:00,7.00
01/01/22,03:10:00,11.00
01/01/22,03:15:00,8.00
01/01/22,03:20:00,3.00
01/01/22,03:25:00,-5.00
01/01/22,03:30:00,1.00
01/01/22,03:35:00,-9.00
01/01/22,03:40:00,31.00
01/01/22,03:45:00,-12.00
01/01/22,03:50:00,40.00
01/01/22,03:55:00,-12.00
01/01/22,04:00:00,-10.00
01/01/22,04:05:00,-11.00
01/01/22,04:10:00,2.00
01/01/22,04:15:00,34.00
01/01/22,04:20:00,-5.00
01/01/22,04:25:00,-50.00
01/01/22,04:30:00,18.00
01/01/22,04:35:00,-13.00
01/01/22,04:40:00,-22.00
01/01/22,04:45:00,10.00
01/01/22,04:50:00,12.00
01/01/22,04:55:00,13.00
01/01/22,05:00:00,29.00
01/01/22,05:05:00,7.00
01/01/22,05:10:00,9.00
01/01/22,05:15:00,-22.00
01/01/22,05:20:00,33.00
01/01/22,05:25:00,16.00
01/01/22,05:30:00,-5.00
01/01/22,05:35:00,-35.00
01/01/22,05:40:00,31.00
01/01/22,05:45:00,17.00
01/01/22,05:50:00,-16.00
01/01/22,05:55:00,-19.00
01/01/22,06:00:00,21.00
01/01/22,06:05:00,20.00
01/01/22,06:10:00,-7.00
01/01/22,06:15:00,10.00
01/01/22,06:20:00,-17.00
01/01/22,06:25:00,7.00
01/01/22,06:30:00,41.00
01/01/22,06:35:00,27.00
01/01/22,06:40:00,29.00
01/01/22,06:45:00,2.00
01/01/22,06:50:00,-35.00
01/01/22,06:55:00,9.00
01/01/22,07:00:00,-26.00
01/01/22,07:05:00,1.00
01/01/22,07:10:00,-7.00
01/01/22,07:15:00,-5.00
01/01/22,07:20:00,-15.00
01/01/22,07:25:00,38.00
01/01/22,07:30:00,27.00
01/01/22,07:35:00,14.00
01/01/22,07:40:00,13.00
01/01/22,07:45:00,17.00
01/01/22,07:50:00,-29.00
01/01/22,07:55:00,50.00
01/01/22,08:00:00,49.00
01/01/22,08:05:00,9.00
01/01/22,08:10:00,-10.00
01/01/22,08:15:00,15.00
01/01/22,08:20:00,1.00
01/01/22,08:25:00,-18.00
01/01/22,08:30:00,13.00
01/01/22,08:35:00,10.00
01/01/22,08:40:00,28.00
01/01/22,08:45:00,4.00
01/01/22,08:50:00,17.00
01/01/22,08:55:00,23.00
01/01/22,09:00:00,-1.00
01/01/22,09:05:00,0.00
01/01/22,09:10:00,36.00
01/01/22,09:15:00,27.00
01/01/22,09:20:00,16.00
01/01/22,09:25:00,36.00
01/01/22,09:30:00,24.00
01/01/22,09:35:00,-15.00
01/01/22,09:40:00,34.00
